verdesol,5,-3,146,252
verdesol,5,0,104,244
verdesol,5,0,101,236
verdesol,5,0,130,230
verdesol,5,1,44,222
verdesol,5,1,179,212
verdesol,5,1,78,208
verdesol,5,2,108,198
verdesol,5,2,272,191
verdesol,5,2,292,184
verdesol,5,2,345,182
verdesol,5,1,309,178
verdesol,5,1,348,177
verdesol,5,0,301,178
verdesol,5,0,203,181
verdesol,5,0,164,185
verdesol,5,-1,318,190
verdesol,5,-2,88,192
verdesol,5,-3,166,193
verdesol,5,-4,216,194
verdesol,5,-4,209,194
verdesol,5,-5,251,344
verdesol,5,-5,215,342
verdesol,5,-5,93,336
verdesol,5,-5,224,334
verdesol,5,-5,210,328
verdesol,5,-4,135,218
verdesol,5,-3,227,225
verdesol,5,-3,104,227
verdesol,5,-2,135,230
verdesol,5,-1,116,230
verdesol,5,0,124,231
verdesol,5,0,131,233
verdesol,5,0,255,234
verdesol,5,1,158,234
verdesol,5,1,192,234
verdesol,5,1,294,232
verdesol,5,2,326,228
verdesol,5,2,364,224
verdesol,5,2,264,220
verdesol,5,2,123,214
verdesol,5,2,258,206
verdesol,5,2,341,203
verdesol,5,2,351,194
verdesol,5,2,219,185
verdesol,5,1,122,179
verdesol,5,1,200,174
verdesol,5,1,191,169
verdesol,5,0,151,164
verdesol,5,0,215,163
verdesol,5,0,158,161
verdesol,5,0,78,161
verdesol,5,-1,85,160
verdesol,5,-1,118,160
verdesol,5,-1,138,158
verdesol,5,-2,116,156
verdesol,5,-2,32,154
verdesol,5,-2,32,154
verdesol,5,-2,123,155
verdesol,5,-3,126,155
verdesol,5,-3,36,155
verdesol,5,-3,34,154
verdesol,5,-3,112,152
verdesol,5,-4,110,149
verdesol,5,-4,114,147
verdesol,5,-5,70,36
verdesol,5,-6,63,37
verdesol,5,-6,104,36
verdesol,5,-6,104,32
verdesol,5,-6,84,29
verdesol,5,-5,120,27
verdesol,5,-5,90,26
verdesol,5,-5,70,25
verdesol,5,-4,79,155
verdesol,5,-3,105,156
verdesol,5,-3,146,157
verdesol,5,-2,104,157
verdesol,5,-2,57,159
verdesol,5,-2,122,160
verdesol,5,-1,117,163
verdesol,5,-1,161,168
verdesol,5,-1,121,174
verdesol,5,-1,82,179
verdesol,5,-1,133,185
verdesol,5,0,104,193
verdesol,5,0,89,195
verdesol,5,0,183,195
verdesol,5,1,153,190
verdesol,5,1,109,183
verdesol,5,1,64,177
verdesol,5,2,170,169
verdesol,5,2,275,158
verdesol,5,2,118,150
verdesol,5,1,90,145
verdesol,5,1,288,139
verdesol,5,0,222,136
verdesol,5,0,310,136
verdesol,5,0,165,139
verdesol,5,-1,162,142
verdesol,5,-1,318,144
verdesol,5,-2,231,143
verdesol,5,-2,109,140
verdesol,5,-3,241,134
verdesol,5,-4,257,130
verdesol,5,-5,256,51
verdesol,5,-6,126,51
verdesol,5,-7,299,49
verdesol,5,-7,423,49
verdesol,5,-7,188,42
verdesol,5,-7,211,38
verdesol,5,-7,398,33
verdesol,5,-7,277,29
verdesol,5,-6,397,22
verdesol,5,-6,190,18
verdesol,5,-5,211,16
verdesol,5,-5,492,13
verdesol,5,-4,346,168
verdesol,5,-4,124,170
verdesol,5,-4,220,171
verdesol,5,-3,307,172
verdesol,5,-3,325,173
verdesol,5,-3,158,175
verdesol,5,-3,250,176
verdesol,5,-2,308,179
verdesol,5,-2,189,181
verdesol,5,-2,282,182
verdesol,5,-2,370,184
verdesol,5,-2,262,186
verdesol,5,-1,320,187
verdesol,5,-1,126,188
verdesol,5,-1,243,191
verdesol,5,-1,401,192
verdesol,5,-1,266,194
verdesol,5,-1,140,195
verdesol,5,0,126,196
verdesol,5,0,228,196
verdesol,5,0,372,196
verdesol,5,0,234,196
verdesol,5,0,147,195
verdesol,5,0,163,193
verdesol,5,0,223,192
verdesol,5,0,331,190
verdesol,5,1,248,187
verdesol,5,1,157,185
verdesol,5,1,174,181
verdesol,5,1,229,176
verdesol,5,1,343,170
verdesol,5,1,244,168
verdesol,5,1,131,162
verdesol,5,1,291,157
verdesol,5,1,279,153
verdesol,5,1,400,148
verdesol,5,0,239,139
verdesol,5,0,128,132
verdesol,5,0,299,129
verdesol,5,0,267,124
verdesol,5,0,131,118
verdesol,5,0,270,114
verdesol,5,0,386,112
verdesol,5,-1,313,108
verdesol,5,-2,270,105
verdesol,5,-2,127,104
verdesol,5,-3,273,104
verdesol,5,-5,252,74
verdesol,5,-6,172,72
verdesol,5,-6,292,70
verdesol,5,-7,203,66
verdesol,5,-8,290,62
verdesol,5,-8,217,59
verdesol,5,-8,199,55
verdesol,5,-9,186,49
verdesol,5,-9,102,45
verdesol,5,-9,107,43
verdesol,5,-9,174,37
verdesol,5,-9,221,32
verdesol,5,-9,227,28
verdesol,5,-9,150,25
verdesol,5,-9,66,20
verdesol,5,-9,165,17
verdesol,5,-9,158,15
verdesol,5,-9,177,15
verdesol,5,-9,138,18
verdesol,5,-9,80,26
verdesol,5,-9,119,30
verdesol,5,-9,206,40
verdesol,5,-8,155,49
verdesol,5,-8,112,53
verdesol,5,-7,82,60
verdesol,5,-5,99,62
verdesol,5,-3,203,119
verdesol,5,-2,123,122
verdesol,5,-2,183,128
verdesol,5,-1,105,137
verdesol,5,0,154,147
verdesol,5,0,166,150
verdesol,5,0,197,158
verdesol,5,0,131,164
verdesol,5,0,198,168
verdesol,5,0,141,172
verdesol,5,-1,314,180
verdesol,5,-1,218,186
verdesol,5,-1,177,187
verdesol,5,-1,327,188
verdesol,5,-2,242,185
verdesol,5,-2,152,181
verdesol,5,-2,180,175
verdesol,5,-3,386,170
verdesol,5,-3,294,161
verdesol,5,-3,301,159
verdesol,5,-4,103,157
verdesol,5,-4,345,154
verdesol,5,-5,346,30
verdesol,5,-5,324,32
verdesol,5,-6,330,35
verdesol,5,-6,248,35
verdesol,5,-6,361,34
verdesol,5,-6,241,33
verdesol,5,-6,200,29
verdesol,5,-7,350,26
verdesol,5,-7,380,25
verdesol,5,-7,109,22
verdesol,5,-6,264,21
verdesol,5,-6,379,20
verdesol,5,-6,435,19
verdesol,5,-6,288,20
verdesol,5,-6,196,20
verdesol,5,-6,180,20
verdesol,5,-5,320,21
verdesol,5,-5,286,22
verdesol,5,-5,181,23
verdesol,5,-5,219,23
verdesol,5,-4,252,154
verdesol,5,-4,282,153
verdesol,5,-4,237,151
verdesol,5,-4,249,148
verdesol,5,-4,243,146
verdesol,5,-3,243,144
verdesol,5,-3,223,142
verdesol,5,-3,260,140
verdesol,5,-3,248,137
verdesol,5,-2,255,134
verdesol,5,-2,206,133
verdesol,5,-2,253,131
verdesol,5,-1,270,129
verdesol,5,-1,236,127
verdesol,5,0,242,124
verdesol,5,0,175,122
verdesol,5,0,250,120
verdesol,5,0,230,119
verdesol,5,1,185,120
verdesol,5,2,196,123
verdesol,5,3,135,125
verdesol,5,3,116,132
verdesol,5,4,163,139
verdesol,5,4,173,148
verdesol,5,4,194,152
verdesol,5,4,142,163
verdesol,5,4,60,173
verdesol,5,4,124,184
verdesol,5,3,202,188
verdesol,5,3,213,199
verdesol,5,2,113,207
verdesol,5,2,46,209
verdesol,5,1,132,211
verdesol,5,0,210,208
verdesol,5,0,183,200
verdesol,5,0,208,197
verdesol,5,-1,162,186
verdesol,5,-1,145,182
verdesol,5,-2,201,171
verdesol,5,-2,161,163
verdesol,5,-3,240,159
verdesol,5,-3,218,156
verdesol,5,-3,122,155
verdesol,5,-4,190,155
verdesol,5,-4,293,161
verdesol,5,-3,325,169
verdesol,5,-3,236,174
verdesol,5,-3,132,184
verdesol,5,-2,219,191
verdesol,5,-1,280,193
verdesol,5,0,283,194
verdesol,5,0,270,192
verdesol,5,0,128,187
verdesol,5,1,303,185
verdesol,5,1,373,179
verdesol,5,2,218,172
verdesol,5,2,307,169
verdesol,5,3,208,161
verdesol,5,3,238,156
verdesol,5,3,345,149
verdesol,5,3,235,147
verdesol,5,4,276,139
verdesol,5,4,338,131
verdesol,5,4,268,123
verdesol,5,4,379,119
verdesol,5,4,242,110
verdesol,5,5,265,101
verdesol,5,6,283,98
verdesol,5,11,189,81
verdesol,5,12,287,75
verdesol,5,-10,308,67
verdesol,5,-10,376,63
verdesol,5,-10,382,58
verdesol,5,-10,296,54
verdesol,5,-10,241,53
verdesol,5,-10,304,49
verdesol,5,-10,317,46
verdesol,5,-10,329,41
verdesol,5,-10,290,39
verdesol,5,-10,242,33
verdesol,5,-10,355,27
verdesol,5,-9,249,21
verdesol,5,-9,311,18
verdesol,5,-9,161,13
verdesol,5,-9,112,8
verdesol,5,-9,170,7
verdesol,5,-9,193,5
verdesol,5,-9,322,7
verdesol,5,-10,312,11
verdesol,5,-10,151,14
verdesol,5,-9,242,24
verdesol,5,-9,353,36
verdesol,5,-9,178,41
verdesol,5,-9,288,54
verdesol,5,-8,230,63
verdesol,5,-6,173,72
verdesol,5,-4,223,106
verdesol,5,-1,263,111
verdesol,5,0,188,121
verdesol,5,0,277,130
verdesol,5,0,158,137
verdesol,5,0,152,146
verdesol,5,0,214,155
verdesol,5,0,98,158
verdesol,5,0,212,163
verdesol,5,-1,213,164
verdesol,5,-2,158,162
verdesol,5,-2,162,159
verdesol,5,-3,257,157
verdesol,5,-5,159,25
verdesol,5,-5,336,27
verdesol,5,-7,147,27
verdesol,5,-8,252,24
verdesol,5,-9,374,17
verdesol,5,-9,383,14
verdesol,5,-9,330,6
verdesol,5,-10,330,359
verdesol,5,-10,263,354
verdesol,5,-10,351,351
verdesol,5,-10,226,349
verdesol,5,-9,240,347
verdesol,5,-9,273,346
verdesol,5,-9,150,345
verdesol,5,-9,337,343
verdesol,5,-9,326,340
verdesol,5,-9,428,339
verdesol,5,-9,361,337
verdesol,5,-10,253,336
verdesol,5,-10,229,336
verdesol,5,-10,399,336
verdesol,5,12,329,336
verdesol,5,12,296,335
verdesol,5,12,119,333
verdesol,5,12,273,331
verdesol,5,12,334,328
verdesol,5,12,164,325
verdesol,5,12,285,324
verdesol,5,12,193,321
verdesol,5,12,273,319
verdesol,5,12,327,317
verdesol,5,12,303,314
verdesol,5,11,380,312
verdesol,5,11,421,310
verdesol,5,11,237,309
verdesol,5,11,344,308
verdesol,5,11,262,305
verdesol,5,11,474,302
verdesol,5,11,319,300
verdesol,5,11,237,296
verdesol,5,11,295,292
verdesol,5,11,347,290
verdesol,5,11,269,286
verdesol,5,12,393,281
verdesol,5,12,135,277
verdesol,5,-10,264,275
verdesol,5,-5,280,271
verdesol,5,-1,145,264
verdesol,5,-1,332,262
verdesol,5,0,280,257
verdesol,5,0,243,252
verdesol,5,0,202,247
verdesol,5,0,231,244
verdesol,5,0,268,240
verdesol,5,0,463,235
verdesol,5,0,180,230
verdesol,5,0,298,228
verdesol,5,0,253,224
verdesol,5,0,194,221
verdesol,5,0,290,220
verdesol,5,0,260,219
verdesol,5,0,193,219
verdesol,5,0,164,221
verdesol,5,1,212,223
verdesol,5,1,140,225
verdesol,5,2,141,230
verdesol,5,2,30,231
verdesol,5,3,83,235
verdesol,5,4,64,240
verdesol,5,5,99,241
verdesol,5,5,69,241
verdesol,5,6,72,240
verdesol,5,8,135,303
verdesol,5,8,117,309
verdesol,5,9,40,312
verdesol,5,9,40,318
verdesol,5,10,142,321
verdesol,5,10,36,323
verdesol,5,10,68,326
verdesol,5,11,73,332
verdesol,5,11,83,336
verdesol,5,12,47,339
verdesol,5,12,37,345
verdesol,5,-10,56,349
verdesol,5,-10,81,351
verdesol,5,-10,36,353
verdesol,5,-9,152,353
verdesol,5,-9,82,349
verdesol,5,-8,100,345
verdesol,5,-8,110,340
verdesol,5,-7,34,335
verdesol,5,-7,65,330
verdesol,5,-7,77,329
verdesol,5,-6,46,327
verdesol,5,-5,44,326
verdesol,5,-5,62,325
verdesol,5,-4,19,215
verdesol,5,-4,67,215
verdesol,5,-3,39,214
verdesol,5,-3,124,213
verdesol,5,-2,35,210
verdesol,5,-2,85,206
verdesol,5,-2,149,204
verdesol,5,-1,155,199
verdesol,5,-1,123,194
verdesol,5,0,89,189
verdesol,5,0,172,186
verdesol,5,0,152,182
verdesol,5,0,96,177
verdesol,5,0,70,172
verdesol,5,0,173,171
verdesol,5,1,46,166
verdesol,5,1,177,162
verdesol,5,1,186,159
verdesol,5,1,194,154
verdesol,5,2,123,148
verdesol,5,2,50,142
verdesol,5,2,42,139
verdesol,5,2,151,132
verdesol,5,3,136,127
verdesol,5,3,25,124
verdesol,5,4,54,119
verdesol,5,5,78,114
verdesol,5,5,101,110
verdesol,5,5,70,109
verdesol,5,4,36,108
verdesol,5,3,21,109
verdesol,5,1,74,113
verdesol,5,1,60,116
verdesol,5,0,46,126
verdesol,5,0,62,135
verdesol,5,0,80,142
verdesol,5,0,29,151
verdesol,5,-1,42,162
verdesol,5,-1,35,169
verdesol,5,-1,29,175
verdesol,5,-2,88,180
verdesol,5,-3,80,184
verdesol,5,-3,87,185
verdesol,5,-4,100,182
verdesol,5,-5,114,0
verdesol,5,-6,47,2
verdesol,5,-7,44,0
verdesol,5,-8,145,357
verdesol,5,-8,111,355
verdesol,5,-9,183,352
verdesol,5,-10,204,349
verdesol,5,-10,198,340
verdesol,5,12,189,331
verdesol,5,12,209,323
verdesol,5,12,78,311
verdesol,5,11,127,301
verdesol,5,11,178,290
verdesol,5,10,202,287
verdesol,5,8,233,280
verdesol,5,6,232,261
verdesol,5,3,324,258
verdesol,5,3,188,257
verdesol,5,2,254,253
verdesol,5,1,277,250
verdesol,5,1,118,248
verdesol,5,1,437,246
verdesol,5,1,290,245
verdesol,5,2,321,245
verdesol,5,2,583,245
verdesol,5,3,546,245
verdesol,5,4,291,244
verdesol,5,4,338,244
verdesol,5,5,463,242
verdesol,5,6,487,240
verdesol,5,6,454,237
verdesol,5,7,313,303
verdesol,5,7,367,306
verdesol,5,7,345,310
verdesol,5,8,536,316
verdesol,5,8,182,318
verdesol,5,8,222,321
verdesol,5,9,346,324
verdesol,5,9,307,325
verdesol,5,9,284,325
verdesol,5,10,482,324
verdesol,5,10,317,324
verdesol,5,10,254,323
verdesol,5,11,219,321
verdesol,5,12,276,320
verdesol,5,12,424,320
verdesol,5,12,229,322
verdesol,5,-10,233,324
verdesol,5,-10,173,328
verdesol,5,-10,418,330
verdesol,5,-10,406,333
verdesol,5,-9,245,336
verdesol,5,-9,161,338
verdesol,5,-9,192,338
verdesol,5,-8,114,335
verdesol,5,-8,312,331
verdesol,5,-8,214,328
verdesol,5,-7,204,323
verdesol,5,-7,202,315
verdesol,5,-6,98,307
verdesol,5,-6,172,305
verdesol,5,-5,101,303
verdesol,5,-3,113,234
verdesol,5,-3,35,232
verdesol,5,-2,75,228
verdesol,5,-1,37,223
verdesol,5,-1,112,217
verdesol,5,0,97,214
verdesol,5,0,79,209
verdesol,5,0,153,206
verdesol,5,0,125,202
verdesol,5,0,85,201
verdesol,5,1,25,200
verdesol,5,1,85,198
verdesol,5,1,176,197
verdesol,5,2,153,193
verdesol,5,2,50,189
verdesol,5,2,28,184
verdesol,5,2,91,182
verdesol,5,2,111,178
verdesol,5,3,92,174
verdesol,5,3,72,173
verdesol,5,3,76,170
verdesol,5,3,58,168
verdesol,5,2,76,167
verdesol,5,2,40,167
verdesol,5,2,28,167
verdesol,5,1,24,168
verdesol,5,1,103,170
verdesol,5,0,75,172
verdesol,5,0,70,176
verdesol,5,0,76,181
verdesol,5,0,22,183
verdesol,5,-1,23,185
verdesol,5,-1,33,183
verdesol,5,-2,22,180
verdesol,5,-2,16,178
verdesol,5,-3,40,174
verdesol,5,-3,33,170
verdesol,5,-4,35,169
verdesol,5,-4,40,167
verdesol,5,-5,14,13
verdesol,5,-5,14,14
verdesol,5,-6,22,14
verdesol,5,-6,51,14
verdesol,5,-7,37,12
verdesol,5,-7,26,11
verdesol,5,-7,42,10
verdesol,5,-7,47,7
verdesol,5,-7,70,4
verdesol,5,-7,80,3
verdesol,5,-7,52,3
verdesol,5,-7,81,2
verdesol,5,-7,62,1
verdesol,5,-7,96,1
verdesol,5,-7,117,358
verdesol,5,-6,67,353
verdesol,5,-6,74,349
verdesol,5,-5,83,343
verdesol,5,-5,114,336
verdesol,5,-4,148,209
verdesol,5,-3,93,210
verdesol,5,-2,73,211
verdesol,5,-2,80,211
verdesol,5,-1,118,209
verdesol,5,-1,195,207
verdesol,5,0,124,204
verdesol,5,0,55,198
verdesol,5,0,97,196
verdesol,5,0,180,191
verdesol,5,0,308,186
verdesol,5,0,210,181
verdesol,5,0,89,179
verdesol,5,0,246,176
verdesol,5,0,240,175
verdesol,5,0,349,175
verdesol,5,0,277,176
verdesol,5,0,132,177
verdesol,5,1,210,178
verdesol,5,1,187,178
verdesol,5,1,139,178
verdesol,5,1,287,177
verdesol,5,1,231,176
verdesol,5,2,112,175
verdesol,5,2,95,173
verdesol,5,2,203,169
verdesol,5,2,291,168
verdesol,5,2,100,164
verdesol,5,1,49,162
verdesol,5,1,212,161
verdesol,5,1,174,161
verdesol,5,1,178,161
verdesol,5,0,100,161
verdesol,5,0,93,163
verdesol,5,0,128,166
verdesol,5,0,105,171
verdesol,5,0,73,177
verdesol,5,0,105,180
verdesol,5,0,90,187
verdesol,5,0,58,193
verdesol,5,0,41,198
verdesol,5,0,138,201
verdesol,5,0,134,206
verdesol,5,0,41,214
verdesol,5,0,62,216
verdesol,5,0,60,222
verdesol,5,0,39,228
verdesol,5,0,27,232
verdesol,5,0,113,236
verdesol,5,1,105,240
verdesol,5,1,76,243
verdesol,5,1,86,244
verdesol,5,1,69,245
verdesol,5,1,79,246
verdesol,5,1,53,246
verdesol,5,1,44,246
verdesol,5,1,109,245
verdesol,5,1,142,243
verdesol,5,2,138,240
verdesol,5,2,110,238
verdesol,5,2,120,235
verdesol,5,2,103,230
verdesol,5,2,91,229
verdesol,5,2,85,226
verdesol,5,2,123,224
verdesol,5,1,116,222
verdesol,5,1,122,221
verdesol,5,1,115,218
verdesol,5,1,120,214
verdesol,5,1,142,211
verdesol,5,1,42,210
verdesol,5,0,31,209
verdesol,5,0,38,208
verdesol,5,0,166,208
verdesol,5,0,149,210
verdesol,5,0,89,212
verdesol,5,0,89,214
verdesol,5,0,109,216
verdesol,5,0,128,218
verdesol,5,0,160,222
verdesol,5,0,36,224
verdesol,5,0,35,229
verdesol,5,-1,208,235
verdesol,5,-1,199,239
verdesol,5,-1,54,242
verdesol,5,-2,63,247
verdesol,5,-2,143,247
verdesol,5,-3,127,244
verdesol,5,-4,111,243
verdesol,5,-4,65,242
verdesol,5,-4,67,241
verdesol,5,-4,76,241
verdesol,5,-4,148,240
verdesol,5,-5,149,302
verdesol,5,-5,67,305
verdesol,5,-5,94,306
verdesol,5,-5,43,308
verdesol,5,-6,73,311
verdesol,5,-6,91,313
verdesol,5,-6,43,316
verdesol,5,-6,26,315
verdesol,5,-6,117,315
verdesol,5,-7,30,317
verdesol,5,-7,41,320
verdesol,5,-7,23,324
verdesol,5,-8,78,329
verdesol,5,-8,64,331
verdesol,5,-8,18,337
verdesol,5,-8,30,341
verdesol,5,-8,43,345
verdesol,5,-8,28,349
verdesol,5,-8,20,354
verdesol,5,-8,25,357
verdesol,5,-8,30,0
verdesol,5,-8,67,3
verdesol,5,-8,19,7
verdesol,5,-8,73,9
verdesol,5,-8,25,10
verdesol,5,-8,29,10
verdesol,5,-8,40,8
verdesol,5,-8,77,6
verdesol,5,-8,56,5
verdesol,5,-8,45,0
verdesol,5,-8,58,356
verdesol,5,-8,22,355
verdesol,5,-8,45,353
verdesol,5,-8,12,351
verdesol,5,-8,28,351
verdesol,5,-8,13,353
verdesol,5,-9,28,359
verdesol,5,-9,13,6
verdesol,5,-9,22,9
verdesol,5,-9,16,14
verdesol,5,-9,15,18
verdesol,5,-9,15,18
verdesol,5,-8,11,17
verdesol,5,-8,10,14
verdesol,5,-8,10,10
verdesol,5,-8,10,7
verdesol,5,-8,10,2
verdesol,5,-8,10,355
verdesol,5,-9,10,351
verdesol,5,-9,10,351
verdesol,5,-9,10,351
verdesol,5,-9,10,354
verdesol,5,-9,10,358
verdesol,5,-9,10,3
verdesol,5,-9,10,9
verdesol,5,-9,10,13
verdesol,5,-8,10,14
verdesol,5,-8,10,14
verdesol,5,-8,10,13
verdesol,5,-8,10,10
verdesol,5,-8,10,8
verdesol,5,-8,10,4
verdesol,5,-8,10,2
verdesol,5,-9,10,0
verdesol,5,-9,10,358
verdesol,5,-9,10,358
verdesol,5,-9,10,0
verdesol,5,-9,10,1
verdesol,5,-9,10,5
verdesol,5,-9,10,8
verdesol,5,-9,10,10
verdesol,5,-9,10,11
verdesol,5,-8,10,11
verdesol,5,-8,10,9
verdesol,5,-8,10,8
verdesol,5,-8,10,3
verdesol,5,-8,10,359
verdesol,5,-9,10,354
verdesol,5,-9,10,353
verdesol,5,-9,10,352
verdesol,5,-10,10,354
verdesol,5,-10,10,355
verdesol,5,-10,10,359
verdesol,5,-10,10,3
verdesol,5,-9,10,6
verdesol,5,-9,10,6
verdesol,5,-9,10,7
verdesol,5,-9,10,7
verdesol,5,-9,10,7
verdesol,5,-9,10,6
verdesol,5,-9,10,4
verdesol,5,-9,10,1
verdesol,5,-9,10,359
verdesol,5,-9,10,355
verdesol,5,-10,10,351
verdesol,5,-10,10,348
verdesol,5,-10,10,348
verdesol,5,-10,10,352
verdesol,5,-10,10,359
verdesol,5,-10,10,2
verdesol,5,-10,10,7
verdesol,5,-9,10,11
verdesol,5,-9,10,11
verdesol,5,-8,10,10
verdesol,5,-8,10,6
verdesol,5,-8,10,1
verdesol,5,-8,10,357
verdesol,5,-8,10,353
verdesol,5,-9,10,347
verdesol,5,-10,10,343
verdesol,5,-10,10,342
verdesol,5,-10,10,339
verdesol,5,-10,10,338
verdesol,5,-10,10,338
verdesol,5,-10,10,338
verdesol,5,-10,10,340
verdesol,5,-9,10,344
verdesol,5,-9,10,346
verdesol,5,-9,10,350
verdesol,5,-9,10,356
verdesol,5,-9,10,0
verdesol,5,-9,10,1
verdesol,5,-9,10,2
verdesol,5,-9,10,0
verdesol,5,-9,10,357
verdesol,5,-9,10,352
verdesol,5,-10,10,349
verdesol,5,-10,10,348
verdesol,5,-10,10,348
verdesol,5,-10,10,348
verdesol,5,-10,10,347
verdesol,5,-10,10,345
verdesol,5,-10,10,345
verdesol,5,-10,10,343
verdesol,5,-10,10,340
verdesol,5,-10,10,340
verdesol,5,-10,10,338
verdesol,5,-10,10,337
verdesol,5,-10,10,337
verdesol,5,-10,10,337
verdesol,5,-10,10,338
verdesol,5,12,10,340
verdesol,5,12,10,341
verdesol,5,12,10,343
verdesol,5,12,10,345
verdesol,5,12,10,346
verdesol,5,12,10,346
verdesol,5,12,10,346
verdesol,5,12,17,343
verdesol,5,12,15,341
verdesol,5,12,31,341
verdesol,5,12,41,340
verdesol,5,12,22,340
verdesol,5,12,82,340
verdesol,5,12,50,340
verdesol,5,11,26,340
verdesol,5,11,97,341
verdesol,5,11,49,341
verdesol,5,11,68,344
verdesol,5,11,84,344
verdesol,5,11,23,344
verdesol,5,12,54,344
verdesol,5,12,60,344
verdesol,5,12,20,343
verdesol,5,12,42,343
verdesol,5,12,21,343
verdesol,5,12,18,342
verdesol,5,12,33,343
verdesol,5,12,17,343
verdesol,5,12,26,344
verdesol,5,12,23,347
verdesol,5,12,13,348
verdesol,5,12,19,349
verdesol,5,12,15,348
verdesol,5,12,19,345
verdesol,5,12,34,343
verdesol,5,12,58,340
verdesol,5,-10,53,339
verdesol,5,-10,73,339
verdesol,5,-10,35,339
verdesol,5,-10,143,339
verdesol,5,-10,37,338
verdesol,5,-10,139,338
